order_id,customer_id,pet_id,order_date,product_id,qty_lbs,unit_price,total_amount,delivery_status,rating,channel
BB000301,C0021,PET0024,2026-04-18,P04,5.0,14.0,70.0,Delivered,5,Pickup
BB000302,C0022,PET0025,2026-02-16,P12,6.0,12.5,75.0,Delivered,,Web
BB000303,C0022,PET0025,2026-03-01,P12,4.0,12.5,50.0,Delivered,5,Web
BB000304,C0022,PET0025,2026-03-13,P12,7.0,12.5,87.5,Delivered,,Web
BB000305,C0022,PET0025,2026-03-20,P12,3.0,12.5,37.5,Delivered,,Web
BB000306,C0022,PET0025,2026-03-29,P12,3.0,12.5,37.5,Delivered,,Pickup
BB000307,C0022,PET0025,2026-04-12,P12,5.0,12.5,62.5,Delivered,,Web
BB000308,C0022,PET0025,2026-04-21,P12,4.0,12.5,50.0,Delivered,,Web
BB000309,C0022,PET0025,2026-04-29,P12,5.0,12.5,62.5,Delivered,,Pickup
BB000310,C0022,PET0026,2026-02-15,P10,6.0,13.0,78.0,Delivered,5,Web
BB000311,C0022,PET0026,2026-02-23,P10,3.0,13.0,39.0,Delivered,,Pickup
BB000312,C0022,PET0026,2026-03-08,P10,3.0,13.0,39.0,Delivered,,Pickup
BB000313,C0023,PET0027,2026-04-11,P10,4.0,13.0,52.0,Delivered,4,Web
BB000314,C0023,PET0027,2026-04-18,P10,7.0,13.0,91.0,Delivered,4,Web
BB000315,C0023,PET0027,2026-04-26,P03,4.0,13.5,54.0,Delivered,,Pickup
BB000316,C0024,PET0028,2024-11-12,P09,7.0,12.5,87.5,Delivered,4,Re-order Email
BB000317,C0024,PET0028,2024-11-23,P09,6.0,12.5,75.0,Delivered,,Web
BB000318,C0024,PET0028,2024-11-30,P09,4.0,12.5,50.0,Delivered,5,Pickup
BB000319,C0024,PET0028,2024-12-13,P09,6.0,12.5,75.0,Delivered,5,Web
BB000320,C0024,PET0028,2024-12-20,P07,4.0,13.5,54.0,Delivered,,Re-order Email
BB000321,C0024,PET0028,2024-12-27,P09,3.0,12.5,37.5,Delivered,,Web
BB000322,C0024,PET0028,2025-01-09,P09,7.0,12.5,87.5,Delivered,,Web
BB000323,C0024,PET0028,2025-01-20,P09,3.0,12.5,37.5,Delivered,5,Web
BB000324,C0024,PET0028,2025-01-30,P09,4.0,12.5,50.0,Delivered,,Pickup
BB000325,C0024,PET0028,2025-02-11,P11,4.0,12.0,48.0,Delivered,,Web
BB000326,C0024,PET0028,2025-02-19,P09,5.0,12.5,62.5,Delivered,5,Web
BB000327,C0024,PET0028,2025-02-27,P09,6.0,12.5,75.0,Delivered,,Pickup
BB000328,C0024,PET0028,2025-03-10,P09,4.0,12.5,50.0,Delivered,,Web
BB000329,C0024,PET0028,2025-03-24,P07,4.0,13.5,54.0,Delivered,,Web
BB000330,C0024,PET0028,2025-04-06,P09,6.0,12.5,75.0,Delivered,,Pickup
BB000331,C0024,PET0028,2025-04-18,P01,6.0,14.5,87.0,Delivered,,Web
BB000332,C0024,PET0028,2025-04-26,P09,2.0,12.5,25.0,Delivered,4,Web
BB000333,C0024,PET0028,2025-05-07,P09,2.0,12.5,25.0,Delivered,5,Web
BB000334,C0024,PET0028,2025-05-21,P09,6.0,12.5,75.0,Delivered,5,Web
BB000335,C0024,PET0028,2025-06-02,P09,5.0,12.5,62.5,Delivered,,Web
BB000336,C0024,PET0028,2025-06-12,P11,3.0,12.0,36.0,Delivered,4,Web
BB000337,C0024,PET0028,2025-06-20,P09,7.0,12.5,87.5,Delivered,5,Web
BB000338,C0024,PET0028,2025-07-02,P08,7.0,15.5,108.5,Delivered,,Re-order Email
BB000339,C0024,PET0028,2025-07-16,P11,7.0,12.0,84.0,Delivered,,Web
BB000340,C0024,PET0028,2025-07-24,P09,5.0,12.5,62.5,Delivered,,Web
BB000341,C0024,PET0028,2025-08-03,P09,7.0,12.5,87.5,Delivered,5,Pickup
BB000342,C0024,PET0028,2025-08-12,P11,7.0,12.0,84.0,Delivered,,Web
BB000343,C0024,PET0028,2025-08-20,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB000344,C0024,PET0028,2025-08-30,P10,3.0,13.0,39.0,Delivered,,Web
BB000345,C0024,PET0028,2025-09-09,P09,4.0,12.5,50.0,Delivered,5,Web
BB000346,C0024,PET0028,2025-09-23,P09,7.0,12.5,87.5,Delivered,,Web
BB000347,C0024,PET0028,2025-10-04,P09,3.0,12.5,37.5,Delivered,4,Web
BB000348,C0024,PET0028,2025-10-14,P09,4.0,12.5,50.0,Delivered,,Web
BB000349,C0024,PET0028,2025-10-26,P10,5.0,13.0,65.0,Delivered,,Pickup
BB000350,C0024,PET0028,2025-11-07,P09,3.0,12.5,37.5,Delivered,,Web
BB000351,C0024,PET0028,2025-11-20,P01,7.0,14.5,101.5,Delivered,,Web
BB000352,C0024,PET0028,2025-12-02,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB000353,C0024,PET0028,2025-12-15,P09,6.0,12.5,75.0,Delivered,4,Re-order Email
BB000354,C0024,PET0028,2025-12-22,P09,7.0,12.5,87.5,Delivered,5,Web
BB000355,C0024,PET0028,2026-01-03,P09,4.0,12.5,50.0,Delivered,,Web
BB000356,C0024,PET0028,2026-01-10,P09,2.0,12.5,25.0,Delivered,4,Web
BB000357,C0024,PET0028,2026-01-23,P07,6.0,13.5,81.0,Delivered,5,Pickup
BB000358,C0024,PET0028,2026-01-30,P09,4.0,12.5,50.0,Delivered,,Web
BB000359,C0024,PET0028,2026-02-13,P09,3.0,12.5,37.5,Delivered,,Web
BB000360,C0024,PET0028,2026-02-22,P09,4.0,12.5,50.0,Delivered,4,Re-order Email
BB000361,C0024,PET0028,2026-03-04,P09,5.0,12.5,62.5,Delivered,,Web
BB000362,C0024,PET0028,2026-03-17,P09,4.0,12.5,50.0,Delivered,,Web
BB000363,C0024,PET0028,2026-03-25,P06,4.0,14.5,58.0,Delivered,,Pickup
BB000364,C0024,PET0028,2026-04-07,P08,5.0,15.5,77.5,Delivered,,Pickup
BB000365,C0024,PET0028,2026-04-15,P11,7.0,12.0,84.0,Delivered,5,Web
BB000366,C0024,PET0028,2026-04-29,P09,3.0,12.5,37.5,Delivered,5,Web
BB000367,C0026,PET0030,2025-09-11,P03,3.0,13.5,40.5,Delivered,,Web
BB000368,C0026,PET0030,2025-09-21,P02,5.0,13.0,65.0,Delivered,5,Web
BB000369,C0026,PET0030,2025-09-29,P02,7.0,13.0,91.0,Delivered,5,Web
BB000370,C0026,PET0030,2025-10-11,P02,4.0,13.0,52.0,Delivered,,Pickup
BB000371,C0026,PET0030,2025-10-24,P02,3.0,13.0,39.0,Delivered,,Web
BB000372,C0026,PET0030,2025-11-05,P02,4.0,13.0,52.0,Delivered,,Web
BB000373,C0026,PET0030,2025-11-13,P11,4.0,12.0,48.0,Delivered,4,Web
BB000374,C0026,PET0030,2025-11-23,P02,4.0,13.0,52.0,Delivered,,Web
BB000375,C0026,PET0030,2025-12-04,P02,5.0,13.0,65.0,Delivered,,Web
BB000376,C0026,PET0030,2025-12-14,P02,3.0,13.0,39.0,Delivered,5,Re-order Email
BB000377,C0026,PET0030,2025-12-21,P02,3.0,13.0,39.0,Delivered,,Pickup
BB000378,C0026,PET0030,2025-12-28,P11,5.0,12.0,60.0,Delivered,,Web
BB000379,C0026,PET0030,2026-01-07,P02,3.0,13.0,39.0,Delivered,,Web
BB000380,C0026,PET0030,2026-01-15,P02,5.0,13.0,65.0,Delivered,5,Web
BB000381,C0026,PET0030,2026-01-27,P02,6.0,13.0,78.0,Delivered,5,Pickup
BB000382,C0026,PET0030,2026-02-05,P01,6.0,14.5,87.0,Delivered,5,Web
BB000383,C0026,PET0030,2026-02-16,P02,3.0,13.0,39.0,Delivered,5,Web
BB000384,C0026,PET0030,2026-02-23,P02,4.0,13.0,52.0,Delivered,,Re-order Email
BB000385,C0026,PET0030,2026-03-03,P02,5.0,13.0,65.0,Delivered,,Web
BB000386,C0026,PET0030,2026-03-14,P02,6.0,13.0,78.0,Delivered,4,Web
BB000387,C0026,PET0030,2026-03-24,P02,6.0,13.0,78.0,Delivered,,Web
BB000388,C0026,PET0030,2026-04-01,P06,6.0,14.5,87.0,Delivered,,Pickup
BB000389,C0026,PET0030,2026-04-11,P02,5.0,13.0,65.0,Delivered,,Re-order Email
BB000390,C0026,PET0030,2026-04-24,P02,3.0,13.0,39.0,Delivered,,Web
BB000391,C0027,PET0031,2026-02-17,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB000392,C0027,PET0031,2026-03-01,P06,5.0,14.5,72.5,Delivered,,Pickup
BB000393,C0027,PET0031,2026-03-13,P06,5.0,14.5,72.5,Delivered,,Web
BB000394,C0027,PET0031,2026-03-22,P06,6.0,14.5,87.0,Delivered,,Web
BB000395,C0027,PET0031,2026-04-01,P02,6.0,13.0,78.0,Delivered,,Web
BB000396,C0027,PET0031,2026-04-10,P06,6.0,14.5,87.0,Delivered,4,Web
BB000397,C0027,PET0031,2026-04-24,P06,3.0,14.5,43.5,Delivered,,Web
BB000398,C0028,PET0032,2025-11-12,P10,3.0,13.0,39.0,Delivered,,Pickup
BB000399,C0028,PET0032,2025-11-19,P10,6.0,13.0,78.0,Delivered,,Web
BB000400,C0028,PET0032,2025-12-03,P10,4.0,13.0,52.0,Delivered,,Web
BB000401,C0028,PET0032,2025-12-12,P08,6.0,15.5,93.0,Delivered,5,Web
BB000402,C0028,PET0032,2025-12-22,P10,3.0,13.0,39.0,Delivered,,Pickup
BB000403,C0028,PET0032,2026-01-01,P12,2.0,12.5,25.0,Delivered,,Pickup
BB000404,C0028,PET0032,2026-01-09,P10,5.0,13.0,65.0,Delivered,4,Web
BB000405,C0028,PET0032,2026-01-16,P10,3.0,13.0,39.0,Delivered,4,Web
BB000406,C0028,PET0032,2026-01-24,P10,4.0,13.0,52.0,Delivered,,Web
BB000407,C0028,PET0032,2026-01-31,P02,6.0,13.0,78.0,Delivered,3,Re-order Email
BB000408,C0028,PET0032,2026-02-13,P10,3.0,13.0,39.0,Delivered,5,Web
BB000409,C0028,PET0032,2026-02-22,P12,6.0,12.5,75.0,Delivered,,Web
BB000410,C0028,PET0032,2026-03-05,P10,3.0,13.0,39.0,Delivered,4,Web
BB000411,C0028,PET0032,2026-03-12,P10,4.0,13.0,52.0,Delivered,,Web
BB000412,C0028,PET0032,2026-03-19,P03,4.0,13.5,54.0,Delivered,,Web
BB000413,C0028,PET0032,2026-03-31,P10,3.0,13.0,39.0,Delivered,,Re-order Email
BB000414,C0028,PET0032,2026-04-11,P10,3.0,13.0,39.0,Delivered,,Web
BB000415,C0028,PET0032,2026-04-24,P10,3.0,13.0,39.0,Delivered,,Web
BB000416,C0029,PET0033,2026-02-28,P01,6.0,14.5,87.0,Delivered,5,Re-order Email
BB000417,C0029,PET0033,2026-03-07,P10,7.0,13.0,91.0,Delivered,,Re-order Email
BB000418,C0029,PET0033,2026-03-18,P08,6.0,15.5,93.0,Delivered,,Re-order Email
BB000419,C0029,PET0033,2026-03-28,P01,6.0,14.5,87.0,Delivered,,Web
BB000420,C0029,PET0033,2026-04-08,P01,7.0,14.5,101.5,Delivered,,Web
BB000421,C0029,PET0033,2026-04-16,P01,6.0,14.5,87.0,Delivered,,Pickup
BB000422,C0029,PET0033,2026-04-29,P01,4.0,14.5,58.0,Delivered,3,Pickup
BB000423,C0030,PET0034,2025-11-06,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB000424,C0030,PET0034,2025-11-13,P02,7.0,13.0,91.0,Delivered,,Web
BB000425,C0030,PET0034,2025-11-22,P02,4.0,13.0,52.0,Delivered,,Pickup
BB000426,C0030,PET0034,2025-12-06,P02,5.0,13.0,65.0,Delivered,5,Re-order Email
BB000427,C0030,PET0034,2025-12-16,P02,6.0,13.0,78.0,Delivered,,Web
BB000428,C0030,PET0034,2025-12-27,P02,4.0,13.0,52.0,Delivered,,Web
BB000429,C0030,PET0034,2026-01-03,P02,4.0,13.0,52.0,Delivered,5,Web
BB000430,C0030,PET0034,2026-01-15,P02,6.0,13.0,78.0,Delivered,,Web
BB000431,C0030,PET0034,2026-01-23,P01,6.0,14.5,87.0,Delivered,5,Re-order Email
BB000432,C0030,PET0034,2026-02-02,P02,4.0,13.0,52.0,Delivered,4,Pickup
BB000433,C0030,PET0034,2026-02-11,P03,7.0,13.5,94.5,Delivered,,Web
BB000434,C0030,PET0034,2026-02-20,P02,7.0,13.0,91.0,Delivered,5,Re-order Email
BB000435,C0030,PET0034,2026-03-06,P02,4.0,13.0,52.0,Delivered,,Re-order Email
BB000436,C0030,PET0034,2026-03-19,P02,6.0,13.0,78.0,Delivered,,Web
BB000437,C0030,PET0034,2026-03-31,P07,7.0,13.5,94.5,Delivered,4,Web
BB000438,C0030,PET0034,2026-04-07,P02,2.0,13.0,26.0,Delivered,,Web
BB000439,C0030,PET0034,2026-04-18,P02,2.0,13.0,26.0,Delivered,,Web
BB000440,C0030,PET0035,2025-11-07,P11,4.0,12.0,48.0,Delivered,,Web
BB000441,C0030,PET0035,2025-11-17,P11,7.0,12.0,84.0,Delivered,,Web
BB000442,C0030,PET0035,2025-12-01,P02,4.0,13.0,52.0,Delivered,,Web
BB000443,C0030,PET0035,2025-12-10,P11,5.0,12.0,60.0,Delivered,,Web
BB000444,C0030,PET0035,2025-12-17,P12,6.0,12.5,75.0,Delivered,,Web
BB000445,C0030,PET0035,2025-12-28,P11,6.0,12.0,72.0,Delivered,,Web
BB000446,C0030,PET0035,2026-01-05,P11,5.0,12.0,60.0,Delivered,5,Web
BB000447,C0030,PET0035,2026-01-17,P11,5.0,12.0,60.0,Delivered,,Web
BB000448,C0030,PET0035,2026-01-31,P11,5.0,12.0,60.0,Delivered,,Web
BB000449,C0030,PET0035,2026-02-14,P11,7.0,12.0,84.0,Delivered,,Web
BB000450,C0030,PET0035,2026-02-27,P06,5.0,14.5,72.5,Delivered,,Web
BB000451,C0030,PET0035,2026-03-08,P11,4.0,12.0,48.0,Delivered,,Pickup
BB000452,C0030,PET0035,2026-03-19,P07,5.0,13.5,67.5,Delivered,4,Web
BB000453,C0030,PET0035,2026-03-31,P11,4.0,12.0,48.0,Delivered,,Web
BB000454,C0030,PET0035,2026-04-07,P09,6.0,12.5,75.0,Delivered,,Web
BB000455,C0030,PET0035,2026-04-20,P11,3.0,12.0,36.0,Delivered,4,Web
BB000456,C0030,PET0035,2026-04-27,P11,4.0,12.0,48.0,Delivered,5,Re-order Email
BB000457,C0032,PET0037,2026-05-02,P12,3.0,12.5,37.5,Scheduled,,Web
BB000458,C0033,PET0038,2025-12-25,P08,5.0,15.5,77.5,Delivered,,Web
BB000459,C0033,PET0038,2026-01-05,P08,6.0,15.5,93.0,Delivered,5,Web
BB000460,C0033,PET0038,2026-01-18,P07,3.0,13.5,40.5,Delivered,,Web
BB000461,C0033,PET0038,2026-01-27,P08,5.0,15.5,77.5,Delivered,5,Web
BB000462,C0033,PET0038,2026-02-09,P08,6.0,15.5,93.0,Delivered,5,Web
BB000463,C0033,PET0038,2026-02-17,P08,5.0,15.5,77.5,Delivered,,Web
BB000464,C0033,PET0038,2026-02-28,P08,4.0,15.5,62.0,Delivered,,Web
BB000465,C0033,PET0038,2026-03-11,P08,6.0,15.5,93.0,Delivered,4,Web
BB000466,C0033,PET0038,2026-03-25,P01,7.0,14.5,101.5,Delivered,,Web
BB000467,C0033,PET0038,2026-04-01,P08,4.0,15.5,62.0,Delivered,5,Web
BB000468,C0033,PET0038,2026-04-08,P08,6.0,15.5,93.0,Delivered,,Web
BB000469,C0033,PET0038,2026-04-21,P08,5.0,15.5,77.5,Delivered,,Web
BB000470,C0033,PET0039,2025-12-22,P08,6.0,15.5,93.0,Delivered,,Re-order Email
BB000471,C0033,PET0039,2025-12-31,P08,2.0,15.5,31.0,Delivered,,Web
BB000472,C0033,PET0039,2026-01-10,P12,3.0,12.5,37.5,Delivered,5,Re-order Email
BB000473,C0033,PET0039,2026-01-23,P08,6.0,15.5,93.0,Delivered,5,Web
BB000474,C0033,PET0039,2026-01-31,P08,4.0,15.5,62.0,Delivered,5,Web
BB000475,C0033,PET0039,2026-02-14,P08,7.0,15.5,108.5,Delivered,5,Web
BB000476,C0033,PET0039,2026-02-21,P02,5.0,13.0,65.0,Delivered,,Web
BB000477,C0033,PET0039,2026-03-05,P08,3.0,15.5,46.5,Delivered,,Web
BB000478,C0033,PET0039,2026-03-18,P08,4.0,15.5,62.0,Delivered,,Web
BB000479,C0033,PET0039,2026-03-26,P10,6.0,13.0,78.0,Delivered,5,Web
BB000480,C0033,PET0039,2026-04-05,P08,4.0,15.5,62.0,Delivered,5,Re-order Email
BB000481,C0033,PET0039,2026-04-15,P08,5.0,15.5,77.5,Delivered,,Re-order Email
BB000482,C0033,PET0039,2026-04-22,P01,3.0,14.5,43.5,Delivered,5,Web
BB000483,C0034,PET0040,2026-04-29,P12,5.0,12.5,62.5,Delivered,4,Web
BB000484,C0035,PET0041,2026-02-26,P12,5.0,12.5,62.5,Delivered,,Web
BB000485,C0035,PET0041,2026-03-09,P12,3.0,12.5,37.5,Delivered,,Pickup
BB000486,C0035,PET0041,2026-03-17,P12,4.0,12.5,50.0,Delivered,,Web
BB000487,C0035,PET0041,2026-03-27,P12,4.0,12.5,50.0,Delivered,,Web
BB000488,C0035,PET0041,2026-04-09,P12,6.0,12.5,75.0,Delivered,,Web
BB000489,C0035,PET0041,2026-04-21,P12,7.0,12.5,87.5,Delivered,,Web
BB000490,C0036,PET0043,2026-03-14,P01,5.0,14.5,72.5,Delivered,,Pickup
BB000491,C0036,PET0043,2026-03-21,P02,5.0,13.0,65.0,Delivered,5,Web
BB000492,C0036,PET0043,2026-03-29,P12,5.0,12.5,62.5,Delivered,,Web
BB000493,C0036,PET0043,2026-04-07,P08,4.0,15.5,62.0,Delivered,5,Pickup
BB000494,C0036,PET0043,2026-04-17,P11,6.0,12.0,72.0,Delivered,,Web
BB000495,C0036,PET0043,2026-04-25,P12,5.0,12.5,62.5,Delivered,5,Web
BB000496,C0036,PET0044,2026-03-17,P02,6.0,13.0,78.0,Delivered,5,Pickup
BB000497,C0036,PET0044,2026-03-29,P07,6.0,13.5,81.0,Delivered,,Web
BB000498,C0036,PET0044,2026-04-07,P02,5.0,13.0,65.0,Delivered,,Web
BB000499,C0036,PET0044,2026-04-17,P07,5.0,13.5,67.5,Delivered,,Web
BB000500,C0037,PET0045,2026-03-22,P12,6.0,12.5,75.0,Delivered,,Web
BB000501,C0037,PET0045,2026-04-01,P12,4.0,12.5,50.0,Delivered,,Re-order Email
BB000502,C0037,PET0045,2026-04-13,P12,4.0,12.5,50.0,Delivered,,Web
BB000503,C0037,PET0045,2026-04-26,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB000504,C0038,PET0046,2026-04-05,P07,6.0,13.5,81.0,Delivered,5,Web
BB000505,C0038,PET0046,2026-04-16,P07,4.0,13.5,54.0,Delivered,5,Pickup
BB000506,C0039,PET0047,2025-11-07,P09,5.0,12.5,62.5,Delivered,,Web
BB000507,C0039,PET0047,2025-11-20,P09,4.0,12.5,50.0,Delivered,,Re-order Email
BB000508,C0039,PET0047,2025-12-01,P09,3.0,12.5,37.5,Delivered,4,Web
BB000509,C0039,PET0047,2025-12-08,P09,4.0,12.5,50.0,Delivered,,Web
BB000510,C0039,PET0047,2025-12-17,P09,3.0,12.5,37.5,Delivered,,Web
BB000511,C0039,PET0047,2025-12-26,P08,4.0,15.5,62.0,Delivered,,Web
BB000512,C0039,PET0047,2026-01-05,P09,4.0,12.5,50.0,Delivered,,Web
BB000513,C0039,PET0047,2026-01-18,P09,5.0,12.5,62.5,Delivered,4,Web
BB000514,C0039,PET0047,2026-01-30,P09,4.0,12.5,50.0,Delivered,4,Web
BB000515,C0039,PET0047,2026-02-06,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB000516,C0039,PET0047,2026-02-13,P09,7.0,12.5,87.5,Delivered,,Web
BB000517,C0039,PET0047,2026-02-23,P09,4.0,12.5,50.0,Delivered,5,Re-order Email
BB000518,C0039,PET0047,2026-03-02,P08,6.0,15.5,93.0,Delivered,,Web
BB000519,C0039,PET0047,2026-03-15,P09,4.0,12.5,50.0,Delivered,,Web
BB000520,C0039,PET0047,2026-03-25,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB000521,C0039,PET0047,2026-04-03,P09,3.0,12.5,37.5,Delivered,,Web
BB000522,C0039,PET0047,2026-04-16,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB000523,C0040,PET0048,2026-03-28,P12,5.0,12.5,62.5,Delivered,,Web
BB000524,C0040,PET0048,2026-04-08,P12,3.0,12.5,37.5,Delivered,5,Web
BB000525,C0040,PET0048,2026-04-21,P12,5.0,12.5,62.5,Delivered,,Web
BB000526,C0040,PET0049,2026-04-30,P01,5.0,14.5,72.5,Delivered,,Pickup
BB000527,C0041,PET0050,2025-07-12,P09,4.0,12.5,50.0,Delivered,5,Web
BB000528,C0041,PET0050,2025-07-25,P03,4.0,13.5,54.0,Delivered,,Pickup
BB000529,C0041,PET0050,2025-08-01,P09,7.0,12.5,87.5,Delivered,4,Web
BB000530,C0041,PET0050,2025-08-08,P10,7.0,13.0,91.0,Delivered,5,Web
BB000531,C0041,PET0050,2025-08-18,P09,5.0,12.5,62.5,Delivered,5,Web
BB000532,C0041,PET0050,2025-08-30,P04,5.0,14.0,70.0,Delivered,,Web
BB000533,C0041,PET0050,2025-09-11,P09,6.0,12.5,75.0,Delivered,3,Web
BB000534,C0041,PET0050,2025-09-20,P03,3.0,13.5,40.5,Delivered,4,Web
BB000535,C0041,PET0050,2025-09-29,P09,3.0,12.5,37.5,Delivered,,Pickup
BB000536,C0041,PET0050,2025-10-09,P09,5.0,12.5,62.5,Delivered,,Web
BB000537,C0041,PET0050,2025-11-23,P09,3.0,12.5,37.5,Delivered,,Web
BB000538,C0041,PET0050,2025-12-03,P09,4.0,12.5,50.0,Delivered,5,Web
BB000539,C0041,PET0050,2025-12-15,P08,5.0,15.5,77.5,Delivered,,Web
BB000540,C0041,PET0050,2025-12-24,P10,4.0,13.0,52.0,Delivered,,Web
BB000541,C0041,PET0050,2026-01-05,P09,5.0,12.5,62.5,Delivered,,Web
BB000542,C0041,PET0050,2026-01-12,P09,5.0,12.5,62.5,Delivered,,Web
BB000543,C0041,PET0050,2026-01-19,P06,7.0,14.5,101.5,Delivered,,Pickup
BB000544,C0041,PET0050,2026-01-28,P09,7.0,12.5,87.5,Delivered,,Web
BB000545,C0041,PET0050,2026-02-07,P03,4.0,13.5,54.0,Delivered,,Web
BB000546,C0041,PET0050,2026-02-19,P09,5.0,12.5,62.5,Delivered,,Web
BB000547,C0041,PET0050,2026-02-26,P09,5.0,12.5,62.5,Delivered,5,Web
BB000548,C0041,PET0050,2026-03-07,P06,3.0,14.5,43.5,Delivered,4,Web
BB000549,C0041,PET0050,2026-03-16,P09,4.0,12.5,50.0,Delivered,,Web
BB000550,C0041,PET0050,2026-03-29,P09,7.0,12.5,87.5,Delivered,5,Pickup
BB000551,C0041,PET0050,2026-04-05,P09,6.0,12.5,75.0,Delivered,,Web
BB000552,C0041,PET0050,2026-04-16,P09,5.0,12.5,62.5,Delivered,,Web
BB000553,C0041,PET0050,2026-04-24,P07,6.0,13.5,81.0,Delivered,4,Re-order Email
BB000554,C0042,PET0051,2026-04-16,P01,3.0,14.5,43.5,Delivered,,Web
BB000555,C0042,PET0051,2026-04-27,P01,6.0,14.5,87.0,Delivered,,Web
BB000556,C0043,PET0052,2025-07-02,P11,4.0,12.0,48.0,Delivered,,Pickup
BB000557,C0043,PET0052,2025-07-15,P11,4.0,12.0,48.0,Delivered,,Web
BB000558,C0043,PET0052,2025-07-26,P11,3.0,12.0,36.0,Delivered,,Web
BB000559,C0043,PET0052,2025-08-06,P11,5.0,12.0,60.0,Delivered,,Web
BB000560,C0043,PET0052,2025-08-18,P11,5.0,12.0,60.0,Delivered,,Web
BB000561,C0043,PET0052,2025-08-29,P11,4.0,12.0,48.0,Delivered,5,Pickup
BB000562,C0043,PET0052,2025-09-11,P03,4.0,13.5,54.0,Delivered,,Web
BB000563,C0043,PET0052,2025-09-23,P11,4.0,12.0,48.0,Delivered,5,Web
BB000564,C0043,PET0052,2025-10-05,P02,6.0,13.0,78.0,Delivered,4,Re-order Email
BB000565,C0043,PET0052,2025-10-16,P11,6.0,12.0,72.0,Delivered,5,Web
BB000566,C0043,PET0052,2025-10-24,P01,3.0,14.5,43.5,Delivered,5,Re-order Email
BB000567,C0043,PET0052,2025-11-04,P01,7.0,14.5,101.5,Delivered,,Web
BB000568,C0043,PET0052,2025-11-12,P11,3.0,12.0,36.0,Delivered,5,Re-order Email
BB000569,C0043,PET0052,2025-11-21,P11,5.0,12.0,60.0,Delivered,,Web
BB000570,C0043,PET0052,2025-12-02,P11,5.0,12.0,60.0,Delivered,,Web
BB000571,C0043,PET0052,2025-12-11,P11,2.0,12.0,24.0,Delivered,,Web
BB000572,C0043,PET0052,2025-12-22,P11,7.0,12.0,84.0,Delivered,4,Pickup
BB000573,C0043,PET0052,2025-12-31,P11,6.0,12.0,72.0,Delivered,3,Web
BB000574,C0043,PET0052,2026-01-10,P11,6.0,12.0,72.0,Delivered,,Re-order Email
BB000575,C0043,PET0052,2026-01-19,P12,3.0,12.5,37.5,Delivered,,Web
BB000576,C0043,PET0052,2026-01-27,P11,6.0,12.0,72.0,Delivered,,Web
BB000577,C0043,PET0052,2026-02-03,P11,4.0,12.0,48.0,Delivered,5,Web
BB000578,C0043,PET0052,2026-02-15,P11,2.0,12.0,24.0,Delivered,,Web
BB000579,C0043,PET0052,2026-02-24,P12,4.0,12.5,50.0,Delivered,,Web
BB000580,C0043,PET0052,2026-03-03,P11,4.0,12.0,48.0,Delivered,,Re-order Email
BB000581,C0043,PET0052,2026-03-16,P09,7.0,12.5,87.5,Delivered,,Web
BB000582,C0043,PET0052,2026-03-26,P11,5.0,12.0,60.0,Delivered,,Pickup
BB000583,C0044,PET0053,2025-12-27,P11,4.0,12.0,48.0,Delivered,5,Web
BB000584,C0044,PET0053,2026-01-07,P11,4.0,12.0,48.0,Delivered,5,Web
BB000585,C0044,PET0053,2026-01-19,P11,4.0,12.0,48.0,Delivered,,Web
BB000586,C0044,PET0053,2026-01-26,P11,4.0,12.0,48.0,Delivered,,Re-order Email
BB000587,C0044,PET0053,2026-02-03,P11,5.0,12.0,60.0,Delivered,4,Web
BB000588,C0044,PET0053,2026-02-13,P11,3.0,12.0,36.0,Delivered,,Web
BB000589,C0044,PET0053,2026-02-23,P11,6.0,12.0,72.0,Delivered,5,Web
BB000590,C0044,PET0053,2026-03-06,P11,4.0,12.0,48.0,Delivered,4,Web
BB000591,C0044,PET0053,2026-03-19,P02,2.0,13.0,26.0,Delivered,5,Web
BB000592,C0044,PET0053,2026-03-26,P11,3.0,12.0,36.0,Delivered,,Web
BB000593,C0044,PET0053,2026-04-02,P11,7.0,12.0,84.0,Delivered,,Web
BB000594,C0044,PET0053,2026-04-09,P11,5.0,12.0,60.0,Delivered,,Web
BB000595,C0044,PET0053,2026-04-16,P11,5.0,12.0,60.0,Delivered,,Pickup
BB000596,C0044,PET0053,2026-04-27,P11,6.0,12.0,72.0,Delivered,5,Web
BB000597,C0045,PET0054,2026-04-14,P06,2.0,14.5,29.0,Delivered,,Pickup
BB000598,C0046,PET0055,2026-02-27,P06,4.0,14.5,58.0,Delivered,,Re-order Email
BB000599,C0046,PET0055,2026-03-08,P06,6.0,14.5,87.0,Delivered,5,Re-order Email
BB000600,C0046,PET0055,2026-03-18,P06,4.0,14.5,58.0,Delivered,,Web
BB000601,C0046,PET0055,2026-03-25,P06,5.0,14.5,72.5,Delivered,5,Web
